,fecha,meteo,tipo_accidente,lesividad,distrito,direccion,horario,dia,festividad,lon,lat
1548,2017-02-14 21:00:00,Despejado,Colision,Leve,SAN BLAS                      ,ACCESO A LA AUTOVIA M-40 - AVENIDA DE CANILLEJAS A VICALVARO Madrid,Noche,2017-02-14,Laborable,,
1549,2017-02-15 08:00:00,Despejado,Caida,Leve,CHAMARTIN                     ,CALLE DE SERRANO NUM                                                                                 103 Madrid,Mañana,2017-02-15,Laborable,,
1550,2017-02-15 09:00:00,Despejado,Colision,Leve,CIUDAD LINEAL                 ,CALLE DE MALMOE - PLAZA DE ALSACIA Madrid,Mañana,2017-02-15,Laborable,,
1551,2017-02-16 07:00:00,Despejado,Colision,Leve,FUENCARRAL-EL PARDO           ,CALLE DE NUESTRA SEÑORA DE VALVERDE NUM                                                              45 Madrid,Mañana,2017-02-16,Laborable,,
1552,2017-02-16 08:00:00,Despejado,Colision,Leve,MONCLOA-ARAVACA               ,CALLE DEL MIRADOR DE LA SIERRA NUM                                                                   12 Madrid,Mañana,2017-02-16,Laborable,,
1553,2017-02-17 13:00:00,Despejado,Colision,Leve,SAN BLAS                      ,AUTOVIA  M-40 - AVENIDA DE CANILLEJAS A VICALVARO Madrid,Tarde,2017-02-17,Laborable,,
1554,2017-02-18 13:00:00,Despejado,Colision,Leve,HORTALEZA                     ,AVENIDA DE NICETO ALCALA ZAMORA - CALLE DE ARIADNA Madrid,Tarde,2017-02-18,Laborable,,
1555,2017-02-18 16:00:00,Despejado,Caida,Grave,CARABANCHEL                   ,AVENIDA DE LOS POBLADOS - CALLE DE LAS CERILLERAS Madrid,Tarde,2017-02-18,Laborable,,
1556,2017-02-19 13:00:00,Despejado,Imprudencia,Moderada,CHAMBERI                      ,CALLE DE SANTA FELICIANA NUM                                                                         6 Madrid,Tarde,2017-02-19,Festivo,,
1557,2017-02-19 13:00:00,Despejado,Caida,Leve,FUENCARRAL-EL PARDO           ,CARRETERA DE PARDO A FUENCARRAL KM.                                                                  7 Madrid,Tarde,2017-02-19,Festivo,,
1558,2017-02-19 20:00:00,Despejado,Colision,Leve,TETUAN                        ,AVENIDA DE ASTURIAS - CALLE DE SINESIO DELGADO Madrid,Tarde,2017-02-19,Festivo,,
1559,2017-02-20 23:00:00,Despejado,Colision,Leve,CARABANCHEL                   ,CALLE DE ZAIDA - CALLE DEL ARROYO VALDECELADA Madrid,Noche,2017-02-20,Laborable,,
1560,2017-02-22 19:00:00,Despejado,Colision,Leve,MONCLOA-ARAVACA               ,PASEO DE CAMOENS Y VALERO Madrid,Tarde,2017-02-22,Laborable,,
1561,2017-02-24 19:00:00,Despejado,Colision,Grave,CHAMBERI                      ,CALLE DE GUZMAN EL BUENO - CALLE DEL GENERAL ASENSIO CABANILLAS Madrid,Tarde,2017-02-24,Laborable,,
1562,2017-02-25 10:00:00,Despejado,Colision,Leve,VILLA DE VALLECAS             ,AVENIDA DE LA GAVIA - AVENIDA DEL CERRO MILANO Madrid,Mañana,2017-02-25,Laborable,,
1563,2017-02-25 14:00:00,Despejado,Imprudencia,Moderada,VILLAVERDE                    ,PASEO DE ALBERTO PALACIOS NUM                                                                        34 Madrid,Tarde,2017-02-25,Laborable,,
1564,2017-02-25 16:00:00,Despejado,Caida,Grave,RETIRO                        ,PARQUE DEL RETIRO Madrid,Tarde,2017-02-25,Laborable,,
1565,2017-02-25 23:00:00,Despejado,Imprudencia,Leve,CENTRO                        ,PLAZA DE LA PUERTA DEL SOL NUM                                                                       1 Madrid,Noche,2017-02-25,Laborable,,
1566,2017-02-27 10:00:00,Despejado,Colision,Leve,CHAMBERI                      ,CALLE DE ZURBANO - PASEO DE EDUARDO DATO Madrid,Mañana,2017-02-27,Laborable,,
1567,2017-02-28 17:00:00,Despejado,Caida,Leve,SALAMANCA                     ,CALLE DE GOYA - CALLE DE SERRANO Madrid,Tarde,2017-02-28,Laborable,,
1568,2017-02-28 19:00:00,Despejado,Colision,Leve,CARABANCHEL                   ,CALLE DE CARCASTILLO NUM                                                                             25 Madrid,Tarde,2017-02-28,Laborable,,
1569,2017-02-28 19:00:00,Despejado,Caida,Leve,CHAMARTIN                     ,CALLE DE LOS CONDES DEL VAL NUM                                                                      11 Madrid,Tarde,2017-02-28,Laborable,,
1570,2017-02-28 19:00:00,Despejado,Caida,Leve,RETIRO                        ,AVENIDA DE MENENDEZ PELAYO NUM                                                                       38 Madrid,Tarde,2017-02-28,Laborable,,
1571,2017-02-28 19:00:00,Despejado,Colision,Leve,SAN BLAS                      ,AVENIDA DE ARCENTALES - CALLE DE MIGUEL YUSTE Madrid,Tarde,2017-02-28,Laborable,,
1572,2017-02-28 20:00:00,Despejado,Caida,Leve,RETIRO                        ,CALLE DE LOPE DE RUEDA - CALLE DE O'DONNELL Madrid,Tarde,2017-02-28,Laborable,,
1573,2017-03-01 09:00:00,Despejado,Caida,Leve,HORTALEZA                     ,CARRETERA DE CANILLAS NUM                                                                            10 Madrid,Mañana,2017-03-01,Laborable,,
1574,2017-03-02 08:00:00,Despejado,Caida,Leve,CENTRO                        ,CALLE DE SAN BERNARDO NUM                                                                            59 Madrid,Mañana,2017-03-02,Laborable,,
1575,2017-03-03 14:00:00,Lluvia,Caida,Leve,CHAMBERI                      ,CALLE DE RAIMUNDO FERNANDEZ VILLAVERDE NUM                                                           30 Madrid,Tarde,2017-03-03,Laborable,,
1576,2017-03-03 19:00:00,Lluvia,Caida,Leve,PUENTE DE VALLECAS            ,AVENIDA DE LAS GLORIETAS NUM                                                                         14 Madrid,Tarde,2017-03-03,Laborable,,
1577,2017-03-03 19:00:00,Lluvia,Caida,Moderada,PUENTE DE VALLECAS            ,AVENIDA DE LAS GLORIETAS NUM                                                                         14 Madrid,Tarde,2017-03-03,Laborable,,
1578,2017-03-05 15:00:00,Despejado,Caida,Leve,CHAMBERI                      ,CALLE DE GENOVA - PLAZA DE ALONSO MARTINEZ Madrid,Tarde,2017-03-05,Festivo,,
1579,2017-03-06 12:00:00,Despejado,Colision,Grave,CARABANCHEL                   ,CALLE DE LA OCA - CALLE DE RAMON SAINZ Madrid,Mañana,2017-03-06,Laborable,,
1580,2017-03-07 11:00:00,Despejado,Colision,Leve,VILLAVERDE                    ,CALLE DE SAN NORBERTO NUM                                                                            8 Madrid,Mañana,2017-03-07,Laborable,,
1581,2017-03-07 18:00:00,Despejado,Caida,Leve,FUENCARRAL-EL PARDO           ,CARRETERA DE EL PARDO NUM                                                                            7 Madrid,Tarde,2017-03-07,Laborable,,
1582,2017-03-07 22:00:00,Despejado,Caida,Leve,CENTRO                        ,PLAZA DE SANTA BARBARA NUM                                                                           6 Madrid,Noche,2017-03-07,Laborable,,
1583,2017-03-07 23:00:00,Despejado,Colision,Leve,PUENTE DE VALLECAS            ,PLAZA DE LA ASAMBLEA DE MADRID Madrid,Noche,2017-03-07,Laborable,,
1584,2017-03-08 07:00:00,Despejado,Colision,Leve,RETIRO                        ,CALLE DE ALFONSO XII NUM                                                                             52 Madrid,Mañana,2017-03-08,Laborable,,
1585,2017-03-08 13:00:00,Despejado,Colision,Leve,CHAMBERI                      ,CALLE DE FERNANDO EL CATOLICO NUM                                                                    25 Madrid,Tarde,2017-03-08,Laborable,,
1586,2017-03-08 23:00:00,Despejado,Caida,Leve,CHAMBERI                      ,CALLE DE MARIA PANES - CALLE DE MODESTO LAFUENTE Madrid,Noche,2017-03-08,Laborable,,
1587,2017-03-09 15:00:00,Despejado,Caida,Leve,ARGANZUELA                    ,CALLE DE MURCIA - CALLE DE RAFAEL DE RIEGO Madrid,Tarde,2017-03-09,Laborable,,
1588,2017-03-09 16:00:00,Despejado,Colision,Leve,MONCLOA-ARAVACA               ,CALLE DE EMERENCIANA ZURILLA - CALLE DE SAN RESTITUTO Madrid,Tarde,2017-03-09,Laborable,,
1589,2017-03-09 19:00:00,Despejado,Colision,Leve,CIUDAD LINEAL                 ,CALLE DE ARTURO SORIA - CUESTA DEL SAGRADO CORAZON Madrid,Tarde,2017-03-09,Laborable,,
1590,2017-03-09 20:00:00,Despejado,Colision,Leve,VICALVARO                     ,AVENIDA DE LAS COMUNIDADES - BULEVAR DE JOSE PRAT Madrid,Tarde,2017-03-09,Laborable,,
1591,2017-03-10 09:00:00,Despejado,Colision,Leve,CARABANCHEL                   ,CALLE DEL GENERAL RICARDOS NUM                                                                       177 Madrid,Mañana,2017-03-10,Laborable,,
1592,2017-03-10 09:00:00,Despejado,Colision,Leve,CARABANCHEL                   ,CALLE DEL GENERAL RICARDOS NUM                                                                       177 Madrid,Mañana,2017-03-10,Laborable,,
1593,2017-03-10 09:00:00,Despejado,Colision,Leve,VILLA DE VALLECAS             ,CARRETERA DE VILLAVERDE A VALLECAS KM.                                                               1300 Madrid,Mañana,2017-03-10,Laborable,,
1594,2017-03-10 14:00:00,Despejado,Colision,Leve,ARGANZUELA                    ,CALLE DE SAN ALEJANDRO NUM                                                                           6 Madrid,Tarde,2017-03-10,Laborable,,
1595,2017-03-10 17:00:00,Despejado,Caida,Leve,MONCLOA-ARAVACA               ,GLORIETA DE LOS PATINES - PASEO DE LA PUERTA DEL ANGEL Madrid,Tarde,2017-03-10,Laborable,,
1596,2017-03-10 18:00:00,Despejado,Caida,Leve,BARAJAS                       ,CALLE DE BUGEDO - CALLE DE TRESPADERNE Madrid,Tarde,2017-03-10,Laborable,,
1597,2017-03-10 18:00:00,Despejado,Colision,Grave,MONCLOA-ARAVACA               ,CARRIL  ANILLO VERDE CICLISTA KM.                                                                    43300 Madrid,Tarde,2017-03-10,Laborable,,
1598,2017-03-12 15:00:00,Despejado,Colision,Leve,TETUAN                        ,AVENIDA DEL PRESIDENTE CARMONA - CALLE DE LOS MARTIRES DE LA VENTILLA Madrid,Tarde,2017-03-12,Festivo,,
1599,2017-03-13 08:00:00,Despejado,Colision,Leve,CENTRO                        ,CALLE DE SAN BERNARDO - CALLE DE SAN VICENTE FERRER Madrid,Mañana,2017-03-13,Laborable,,
1600,2017-03-14 09:00:00,Despejado,Colision,Leve,FUENCARRAL-EL PARDO           ,CALLE DE LA COSTA BRAVA NUM                                                                          17 Madrid,Mañana,2017-03-14,Laborable,,
1601,2017-03-14 21:00:00,Despejado,Caida,Leve,ARGANZUELA                    ,CALLE DE EMBAJADORES NUM                                                                             76 Madrid,Noche,2017-03-14,Laborable,,
1602,2017-03-15 17:00:00,Despejado,Colision,Leve,TETUAN                        ,CALLE DE BRAVO MURILLO NUM                                                                           288 Madrid,Tarde,2017-03-15,Laborable,,
1603,2017-03-15 19:00:00,Despejado,Imprudencia,Leve,CENTRO                        ,PLAZA DE GABRIEL MIRO NUM                                                                            3 Madrid,Tarde,2017-03-15,Laborable,,
1604,2017-03-16 14:00:00,Despejado,Caida,Leve,CENTRO                        ,CALLE DEL CABALLERO DE GRACIA NUM                                                                    36 Madrid,Tarde,2017-03-16,Laborable,,
1605,2017-03-16 20:00:00,Despejado,Colision,Leve,SALAMANCA                     ,CALLE DE FRANCISCO SILVELA NUM                                                                       50 Madrid,Tarde,2017-03-16,Laborable,,
1606,2017-03-17 13:00:00,Despejado,Colision,Grave,CENTRO                        ,CALLE DE SAN BERNARDO - CALLE DEL PEZ Madrid,Tarde,2017-03-17,Laborable,,
1607,2017-03-17 15:00:00,Despejado,Caida,Leve,ARGANZUELA                    ,PASEO DE SANTA MARIA DE LA CABEZA NUM                                                                10 Madrid,Tarde,2017-03-17,Laborable,,
1608,2017-03-17 22:00:00,Despejado,Colision,Leve,CHAMBERI                      ,CALLE DE LUCHANA - GLORIETA DE BILBAO Madrid,Noche,2017-03-17,Laborable,,
1609,2017-03-18 14:00:00,Despejado,Caida,Leve,ARGANZUELA                    ,CALLE DE SEGOVIA NUM                                                                                 57 Madrid,Tarde,2017-03-18,Laborable,,
1610,2017-03-19 10:00:00,Despejado,Caida,Leve,CENTRO                        ,CALLE DE LA MONTERA - CALLE DE LOS JARDINES Madrid,Mañana,2017-03-19,Festivo,,
1611,2017-03-19 18:00:00,Despejado,Imprudencia,Moderada,RETIRO                        ,PASEO DEL FERNAN NUÑEZ Madrid,Tarde,2017-03-19,Festivo,,
1612,2017-03-20 15:00:00,Despejado,Imprudencia,Moderada,RETIRO                        ,AVENIDA DE LA CIUDAD DE BARCELONA - CALLE DEL ALBERCHE Madrid,Tarde,2017-03-20,Festivo,,
1613,2017-03-20 18:00:00,Despejado,Colision,Leve,HORTALEZA                     ,AVENIDA DE LOS ANDES NUM                                                                             46 Madrid,Tarde,2017-03-20,Festivo,,
1614,2017-03-20 21:00:00,Despejado,Imprudencia,Moderada,CHAMBERI                      ,CALLE DE BRAVO MURILLO NUM                                                                           80 Madrid,Noche,2017-03-20,Festivo,,
1615,2017-03-21 16:00:00,Despejado,Caida,Leve,PUENTE DE VALLECAS            ,BARRIO DE LA CELSA - CARRETERA DE VILLAVERDE A VALLECAS Madrid,Tarde,2017-03-21,Laborable,,
1616,2017-03-21 16:00:00,Despejado,Colision,Leve,SALAMANCA                     ,CALLE DE AYALA NUM                                                                                   15 Madrid,Tarde,2017-03-21,Laborable,,
1617,2017-03-21 16:00:00,Despejado,Colision,Moderada,USERA                         ,CALLE DE DOLORES BARRANCO - CALLE DE LOS FERROVIARIOS Madrid,Tarde,2017-03-21,Laborable,,
1618,2017-03-21 16:00:00,Despejado,Colision,Leve,USERA                         ,CALLE DE DOLORES BARRANCO - CALLE DE LOS FERROVIARIOS Madrid,Tarde,2017-03-21,Laborable,,
1619,2017-03-21 16:00:00,Despejado,Colision,Leve,VILLAVERDE                    ,PASEO DE LOS FERROVIARIOS NUM                                                                        11 Madrid,Tarde,2017-03-21,Laborable,,
1620,2017-03-22 12:00:00,Despejado,Colision,Leve,ARGANZUELA                    ,CALLE DE BOLIVAR - CALLE DEL BRONCE Madrid,Mañana,2017-03-22,Laborable,,
1621,2017-03-23 09:00:00,Despejado,Colision,Leve,PUENTE DE VALLECAS            ,CALLE DE MOHERNANDO - CALLE DE PIO FELIPE Madrid,Mañana,2017-03-23,Laborable,,
1622,2017-03-23 21:00:00,Despejado,Caida,Leve,ARGANZUELA                    ,PASEO DE SANTA MARIA DE LA CABEZA NUM                                                                23 Madrid,Noche,2017-03-23,Laborable,,
1623,2017-03-24 21:00:00,Despejado,Colision,Grave,CIUDAD LINEAL                 ,CALLE DE ALCALA NUM                                                                                  413 Madrid,Noche,2017-03-24,Laborable,,
1624,2017-03-25 08:00:00,Nieve,Caida,Leve,ARGANZUELA                    ,PASEO DE YESERIAS NUM                                                                                29 Madrid,Mañana,2017-03-25,Laborable,,
1625,2017-03-26 16:00:00,Despejado,Imprudencia,Moderada,TETUAN                        ,CALLE DE BRAVO MURILLO NUM                                                                           299 Madrid,Tarde,2017-03-26,Festivo,,
1626,2017-03-27 19:00:00,Despejado,Imprudencia,Moderada,RETIRO                        ,PARQUE DEL RETIRO - PASEO DEL FERNAN NUÑEZ Madrid,Tarde,2017-03-27,Laborable,,
1627,2017-03-28 14:00:00,Despejado,Colision,Grave,CARABANCHEL                   ,AVENIDA DE LA PESETA - CALLE DEL LUIS DE ORO Madrid,Tarde,2017-03-28,Laborable,,
1628,2017-03-29 16:00:00,Despejado,Colision,Leve,HORTALEZA                     ,CALLE DE BELISANA NUM                                                                                17 Madrid,Tarde,2017-03-29,Laborable,,
1629,2017-03-30 11:00:00,Despejado,Colision,Leve,HORTALEZA                     ,CALLE DE LUIS MARTINEZ FEDUCHI NUM                                                                   1 Madrid,Mañana,2017-03-30,Laborable,,
